,Weight
GOOGL,0.0874967028716167
AMZN,0.11095606964052686
AAPL,0.1910074854221705
CMCSA,0.08108196350321294
MSFT,0.12556192407400324
MDLZ,0.13035127684822623
NVDA,0.045269728935688286
NXPI,0.10661232162867286
SNPS,0.08310259545310067
TSLA,0.03855993162278183
